EBD,DMF,EI,LSI,AGE,HSAA,HFA,SRH,PHL,DV,UWHF,MUF,SD,ST,EPK,GEN,LSC,EDU,PAI,PSM,Y
2,5,2,2,45,3,3,3,2,2,3,2,2,3,2,1,150,4,1000,2,2
1,5,1,1,61,1,1,2,1,1,5,1,1,1,0,1,488,12,20,-4,1
2,4,2,2,22,3,3,3,2,2,3,2,2,3,9,1,15,6,0,0,2
2,3,2,2,28,3,3,3,2,2,3,2,2,3,2,2,79,12,4,2,2
1,5,1,2,76,3,4,3,1,2,4,4,2,3,0,2,90,7,6,0,1
1,5,1,1,69,1,1,5,1,1,5,3,1,2,0,1,75,3,0,1,1
2,4,2,2,26,3,3,3,2,2,3,2,2,3,2,1,95,12,1000,1,2
2,4,2,2,57,3,3,3,2,2,3,2,2,3,-1,1,120,12,12,0,2
1,4,3,1,37,4,3,4,1,3,1,1,2,3,3,2,50,11,30,2,2
2,3,2,2,47,3,3,3,2,2,3,2,2,3,0,2,70,13,20,0,2
2,3,2,2,66,3,3,3,2,2,3,2,2,3,2,2,119,3,0,1,2
2,4,2,2,53,3,3,3,2,2,3,2,2,3,1,2,100,4,2,1,2
3,5,4,3,57,1,3,4,2,2,3,3,3,3,1,2,200,6,5,3,3
4,3,3,3,41,4,4,2,3,3,2,3,2,3,3,2,126,12,30,2,4
3,4,2,3,68,1,3,5,3,2,2,1,3,2,0,1,119,6,3,0,3
1,4,1,2,32,3,3,4,2,1,2,1,2,4,2,2,50,12,14,0,2
2,3,2,2,58,3,3,3,2,2,3,2,2,3,2,2,130,7,8,2,2
2,2,2,2,67,3,3,3,2,2,3,2,2,3,-5,2,100,6,0,9,2
2,2,2,2,38,3,3,3,2,2,3,2,2,3,-1,1,33,13,10,2,2
1,5,1,1,56,1,4,3,1,1,5,3,3,4,2,2,100,3,5,3,1
2,5,2,2,23,3,3,3,2,2,3,2,2,3,2,1,100,6,0,2,2
1,4,5,2,69,1,4,3,5,3,1,4,1,4,1,2,230,3,1,2,3
2,5,2,2,26,3,3,3,2,2,3,2,2,3,2,2,140,4,0,-1,2
2,5,2,2,33,3,3,3,2,2,3,2,2,3,2,2,140,4,3,2,2
2,3,2,2,64,3,3,3,2,2,3,2,2,3,1,2,67,6,5,1,2
1,4,1,2,87,1,1,5,1,1,3,1,1,3,0,2,90,4,7,0,1
2,5,2,2,38,3,3,3,2,2,3,2,2,3,3,2,59,7,5,4,2
2,4,2,2,62,2,2,4,1,1,1,1,2,3,1,2,120,3,1,1,1
2,5,2,2,44,3,3,3,2,2,3,2,2,3,1,2,110,4,3,1,2
2,5,3,2,55,3,3,5,1,2,4,1,2,4,1,1,110,4,1,1,3
2,2,2,2,28,3,3,3,2,2,3,2,2,3,0,2,37,12,6,1,2
2,4,2,2,30,3,3,3,2,2,3,2,2,3,2,1,200,12,10,1,2
2,5,2,1,34,3,1,2,1,3,2,3,2,3,2,1,70,13,50,2,3
2,5,2,2,70,3,3,3,2,2,3,2,2,3,-2,1,55,6,4,2,2
2,2,2,2,45,3,3,3,2,2,3,2,2,3,0,1,53,11,30,0,2
2,3,2,2,27,3,3,3,2,2,3,2,2,3,1,2,120,6,1000,1,2
3,3,3,3,29,3,3,3,3,3,2,3,3,2,2,2,102,4,1000,3,3
1,5,1,1,51,2,3,5,1,1,5,2,1,3,0,1,54,10,20,1,1
3,4,2,4,52,1,3,5,1,2,3,2,2,4,1,1,133,5,10,3,3
2,2,2,2,66,3,3,3,2,2,3,2,2,3,1,1,120,2,1,2,2
2,5,2,2,60,3,3,3,2,2,3,2,2,3,2,1,160,6,2,-2,2
3,3,3,2,71,3,3,4,2,3,4,4,3,2,-2,1,126,9,6,-1,3
2,2,2,2,40,3,3,3,2,2,3,2,2,3,4,2,131,4,0,-4,2
2,4,2,2,67,3,3,3,2,2,3,2,2,3,0,1,80,6,4,0,2
2,3,2,2,29,3,3,3,2,2,3,2,2,3,1,1,80,12,5,0,2
2,4,2,2,96,3,3,3,2,2,3,2,2,3,0,1,79,3,6,0,2
2,4,2,2,25,3,3,3,2,2,3,2,2,3,0,1,119,6,1000,1,2
2,5,2,2,34,3,3,3,2,2,3,2,2,3,3,2,100,9,6,2,2
2,4,2,2,34,3,3,3,2,2,3,2,2,3,2,2,80,12,3,1,2
3,4,2,4,73,3,4,2,3,4,2,2,2,2,0,1,100,3,1,0,3
2,4,2,2,56,3,3,3,2,2,3,2,2,3,0,1,120,4,3,-4,2
5,3,3,3,66,2,4,2,3,4,4,1,2,3,2,1,120,6,5,-1,5
1,5,2,2,35,3,3,2,3,3,2,1,2,2,3,1,120,6,3,1,1
1,4,3,1,75,2,3,4,1,2,5,2,1,4,0,1,120,3,2,0,1
2,2,2,2,65,3,3,3,2,2,3,2,2,3,-1,2,90,3,3,3,2
2,4,2,2,79,3,3,3,2,2,3,2,2,3,3,2,75,3,1000,-2,2
1,5,3,4,89,1,2,1,3,2,2,3,3,3,0,1,106,6,6,-4,1
2,5,2,2,68,3,3,3,2,2,3,2,2,3,0,2,30,6,4,2,2
2,4,2,2,41,3,3,3,2,2,3,2,2,3,0,1,45,12,50,2,2
2,5,2,2,56,3,3,3,2,2,3,2,2,3,0,2,40,4,1000,0,2
2,5,2,2,79,3,3,3,2,2,3,2,2,3,2,1,20,3,0,0,2
1,2,2,3,66,4,4,1,4,2,5,3,2,2,0,2,48,4,0,-4,3
2,5,2,2,67,3,3,3,2,2,3,2,2,3,0,1,52,6,6,0,2
2,5,2,2,86,3,3,3,2,2,3,2,2,3,0,2,70,4,9,0,2
2,5,2,2,62,3,3,3,2,2,3,2,2,3,0,1,52,6,2,0,2
2,5,2,2,35,3,3,3,2,2,3,2,2,3,2,1,60,12,30,0,2
2,5,2,2,38,3,3,3,2,2,3,2,2,3,2,2,54,12,0,2,2
1,4,1,1,74,3,3,2,1,2,3,4,2,1,0,2,57,4,6,0,1
2,4,2,2,37,3,3,3,2,2,3,2,2,3,1,1,120,6,5,1,2
2,4,2,2,36,3,3,3,2,2,3,2,2,3,1,1,130,6,6,1,2
2,3,2,2,40,2,2,2,1,3,3,2,3,4,2,1,54,12,30,0,3
2,3,2,2,45,3,3,3,2,2,3,2,2,3,0,2,50,13,20,0,2
2,3,2,2,35,3,3,3,2,2,3,2,2,3,6,2,131,3,0,-2,2
2,3,2,2,22,3,3,3,2,2,3,2,2,3,2,2,120,6,0,2,2
1,4,2,1,59,4,4,3,1,3,3,2,2,2,0,1,90,4,2,0,2
2,4,2,2,61,3,3,3,2,2,3,2,2,3,3,1,70,4,5,1,2
2,2,2,2,75,3,3,3,2,2,3,2,2,3,0,2,170,4,3,0,2
2,4,2,2,63,3,3,3,2,2,3,2,2,3,2,2,57,6,4,2,2
4,3,3,5,72,2,3,2,4,3,2,3,2,3,0,2,72,10,0,0,4
2,4,2,2,31,3,3,3,2,2,3,2,2,3,0,1,110,6,8,1,2
2,5,2,2,39,4,4,5,3,2,5,1,3,3,1,2,25,4,5,1,3
2,3,2,2,38,3,3,3,2,2,3,2,2,3,2,2,20,6,0,-1,2
2,4,2,2,41,3,3,3,2,2,3,2,2,3,3,1,15,12,15,2,2
2,3,2,2,34,3,3,3,2,2,3,2,2,3,3,1,102,6,10,0,2
2,3,2,2,67,3,3,3,2,2,3,2,2,3,0,2,120,8,1000,0,2
1,5,2,2,54,2,1,2,2,3,4,4,2,4,2,2,113,11,15,2,1
3,1,2,1,61,2,4,2,3,5,2,2,1,1,0,2,40,3,0,-2,3
2,2,3,1,44,3,4,2,2,4,3,3,3,3,2,2,39,10,0,2,4
2,5,2,2,71,3,3,3,2,2,3,2,2,3,4,2,25,7,5,0,2
1,4,1,1,66,4,4,4,1,1,2,1,2,3,0,2,150,6,1,-2,1
2,4,2,2,32,3,3,3,2,2,3,2,2,3,3,2,80,12,5,-1,2
1,5,1,1,52,3,2,5,1,2,3,1,2,3,1,2,60,12,1000,2,2
2,5,2,2,77,3,3,3,2,2,3,2,2,3,-1,1,119,4,5,0,2
2,5,2,2,52,3,3,3,2,2,3,2,2,3,1,2,50,12,10,3,2
1,5,2,2,32,1,2,4,1,2,4,3,3,3,0,1,40,12,10,3,2
2,5,2,2,70,3,3,3,2,2,3,2,2,3,-2,1,130,6,4,-3,2
1,5,1,1,43,4,4,2,1,2,3,2,2,3,0,1,97,13,40,-1,1
2,3,2,2,42,3,3,3,2,2,3,2,2,3,0,1,43,13,15,2,2
2,4,2,2,42,3,3,3,2,2,3,2,2,3,0,1,85,12,0,0,2
2,5,2,2,45,3,3,3,2,2,3,2,2,3,0,2,100,7,0,0,2
2,1,2,2,73,3,3,3,2,2,3,2,2,3,0,2,40,1,1000,0,2
2,4,2,2,62,3,3,3,2,2,3,2,2,3,0,2,102,3,0,0,2
2,4,2,2,39,3,3,3,2,2,3,2,2,3,2,1,120,7,12,1,2
2,4,2,2,34,3,3,3,2,2,3,2,2,3,0,1,130,6,9,0,2
2,3,2,2,69,3,3,3,2,2,3,2,2,3,-3,2,80,3,1,-1,2
2,3,2,2,36,3,3,3,2,2,3,2,2,3,2,2,200,4,0,-4,2
2,4,2,2,63,3,3,3,2,2,3,2,2,3,1,2,76,4,0,1,2
2,5,2,2,80,3,3,3,2,2,3,2,2,3,0,1,34,6,6,1,2
2,3,2,2,66,3,3,3,2,2,3,2,2,3,2,1,110,6,1,2,2
2,2,3,2,70,3,4,5,2,3,5,1,2,2,3,2,119,1,1,2,2
2,5,2,2,63,3,3,3,2,2,3,2,2,3,0,2,230,3,1000,1,2
2,4,2,2,61,3,3,3,2,2,3,2,2,3,3,2,100,1,0,2,2
1,3,1,1,71,4,4,2,1,4,5,3,1,4,-1,2,119,1,1000,1,3
2,4,2,2,54,3,3,3,2,2,3,2,2,3,1,1,112,3,4,3,2
2,5,2,2,57,3,3,3,2,2,3,2,2,3,-2,1,360,3,3,0,2
1,4,1,2,56,3,3,2,1,1,4,2,2,4,0,1,150,4,4,1,1
1,1,1,2,69,2,4,2,4,1,2,1,2,4,1,1,100,3,0,0,1
2,5,2,2,43,3,3,3,2,2,3,2,2,3,1,2,240,4,0,1,2
2,3,2,2,45,3,3,3,2,2,3,2,2,3,1,2,160,1,1000,2,2
2,5,2,2,36,3,3,3,2,2,3,2,2,3,2,2,86,9,2,1,2
2,4,2,2,43,3,3,3,2,2,3,2,2,3,4,2,140,4,1000,-3,2
3,3,3,3,70,2,4,1,3,3,3,2,3,3,-1,1,88,4,1,1,3
3,3,3,3,42,4,4,1,3,4,2,3,3,2,0,2,100,3,2,1,3
1,5,1,2,41,3,4,4,1,1,5,1,3,3,0,2,100,4,5,0,2
2,4,2,2,72,3,3,3,2,2,3,2,2,3,1,2,100,3,0,1,2
2,3,3,2,51,2,4,2,2,5,5,1,2,3,3,2,80,3,1,2,3
2,5,2,2,54,3,3,3,2,2,3,2,2,3,2,2,140,4,0,2,2
2,5,2,2,41,3,3,3,2,2,3,2,2,3,0,1,140,4,6,2,2
1,5,2,1,74,2,2,4,1,1,5,3,2,4,0,1,180,1,1,0,1
3,3,2,3,51,4,4,2,3,3,1,3,3,3,0,2,141,3,0,0,3
2,3,2,2,61,3,3,3,2,2,3,2,2,3,2,2,160,3,0,4,2
1,5,2,1,43,2,4,2,1,2,2,3,2,2,0,2,100,4,2,4,1
2,3,2,2,55,3,3,3,2,2,3,2,2,3,0,1,120,3,1,-1,2
2,2,2,2,63,3,3,3,2,2,3,2,2,3,-2,2,180,3,0,4,2
2,5,2,2,50,3,3,3,2,2,3,2,2,3,0,1,41,4,0,0,2
2,3,2,2,53,3,3,3,2,2,3,2,2,3,1,2,430,3,0,1,2
2,3,2,2,71,3,3,3,2,2,3,2,2,3,1,2,300,3,0,1,2
2,2,2,2,84,3,3,3,2,2,3,2,2,3,-1,1,120,4,0,-1,2
2,3,2,2,64,3,3,3,2,2,3,2,2,3,1,2,80,4,6,0,2
3,3,2,1,66,4,4,2,3,4,2,3,3,3,-1,1,270,3,7,2,3
2,3,2,2,61,3,3,3,2,2,3,2,2,3,0,2,90,4,2,2,2
2,4,2,2,71,3,3,3,2,2,3,2,2,3,-1,1,90,3,0,0,2
2,5,2,2,41,3,3,3,2,2,3,2,2,3,0,2,240,3,0,2,2
2,5,2,2,37,3,3,3,2,2,3,2,2,3,1,1,240,4,10,3,2
2,3,2,2,59,3,3,3,2,2,3,2,2,3,1,1,76,4,10,2,2
2,5,2,2,62,3,3,3,2,2,3,2,2,3,0,2,55,6,5,0,2
2,5,2,2,75,3,3,3,2,2,3,2,2,3,0,2,53,4,3,0,2
2,3,1,2,33,2,4,3,2,1,2,3,1,3,4,2,240,4,2,3,1
2,3,2,2,70,3,3,3,2,2,3,2,2,3,0,2,300,1,3,2,2
2,4,2,2,59,3,3,3,2,2,3,2,2,3,2,1,100,1,2,1,2
2,3,2,2,47,4,4,2,3,2,1,3,2,4,0,1,200,4,3,2,2
2,4,2,2,63,4,4,2,2,2,2,2,2,3,0,2,120,4,5,0,2
2,4,2,2,42,3,3,3,2,2,3,2,2,3,1,2,150,11,5,1,2
2,4,2,2,53,3,3,3,2,2,3,2,2,3,-1,2,350,3,10,2,2
1,5,1,2,62,2,2,4,1,1,2,3,2,2,1,1,280,4,2,1,1
2,4,2,2,67,3,3,3,2,2,3,2,2,3,2,2,400,4,15,0,2
2,5,2,2,80,3,3,3,2,2,3,2,2,3,1,2,260,3,0,1,2
2,5,2,2,22,3,3,3,2,2,3,2,2,3,1,1,120,6,0,0,2
2,4,2,2,41,1,1,4,2,2,2,3,2,2,0,2,100,6,1000,0,2
2,4,2,2,52,3,3,3,2,2,3,2,2,3,6,2,250,3,0,-5,2
1,3,2,2,55,4,4,2,2,2,1,3,2,3,2,1,141,6,3,0,1
2,4,2,2,44,3,3,3,2,2,3,2,2,3,0,2,77,4,0,-2,2
2,3,2,2,57,3,3,3,2,2,3,2,2,3,-1,2,40,3,2,-3,2
4,3,3,2,76,4,4,2,5,4,2,3,1,2,-1,2,15,3,0,-2,4
2,4,2,2,63,3,3,3,2,2,3,2,2,3,-1,1,333,6,2,1,2
2,2,2,2,70,3,3,3,2,2,3,2,2,3,2,2,150,1,0,1,2
2,5,2,2,79,3,3,3,2,2,3,2,2,3,0,2,200,4,1,0,2
2,3,2,3,38,4,4,3,1,1,1,3,1,2,1,2,80,3,1,2,3
2,3,2,2,58,3,3,3,2,2,3,2,2,3,0,2,180,3,0,0,2
2,4,2,2,38,3,3,3,2,2,3,2,2,3,1,2,200,4,0,1,2
1,5,1,1,56,3,4,5,1,1,4,1,1,2,1,2,130,1,0,1,1
2,3,2,2,71,3,3,3,2,2,3,2,2,3,1,2,200,1,0,1,2
2,5,2,2,42,3,3,3,2,2,3,2,2,3,1,1,78,12,1,2,2
4,3,2,2,25,4,3,2,2,2,5,2,1,3,3,2,20,12,0,3,4
2,4,2,2,39,3,3,4,2,3,3,1,1,2,0,1,130,7,7,1,2
2,4,2,2,32,3,3,4,2,2,4,3,2,3,1,1,130,6,7,0,2
2,4,2,2,79,3,3,3,2,2,3,2,2,3,0,1,65,12,5,-1,2
2,3,3,2,36,3,3,2,2,3,2,3,2,3,0,2,95,13,5,3,3
2,2,2,2,28,3,3,3,2,2,3,2,2,3,0,2,56,4,1000,2,2
1,5,1,1,42,2,2,5,1,1,3,1,1,1,4,1,120,10,1000,-2,1
3,3,3,3,85,2,4,2,4,4,3,2,3,3,0,2,60,1,0,1,3
2,3,2,2,54,3,3,3,2,2,3,2,2,3,3,2,74,5,2,3,2
2,4,2,2,55,3,3,3,2,2,3,2,2,3,1,2,110,6,2,2,2
2,2,2,2,29,3,3,3,2,2,3,2,2,3,4,2,120,12,50,1,2
2,5,2,2,48,3,3,3,2,2,3,2,2,3,2,2,50,7,0,0,2
2,5,1,1,77,2,2,4,1,2,1,1,1,3,0,2,70,4,4,1,1
2,3,2,2,71,3,3,3,2,2,3,2,2,3,0,2,80,4,4,4,2
2,4,3,2,72,3,4,3,4,5,3,2,2,2,0,2,120,3,4,0,4
2,4,2,2,38,3,3,3,2,2,3,2,2,3,0,1,120,12,10,3,2
2,3,2,2,41,3,3,3,2,2,3,2,2,3,3,2,86,3,0,4,2
2,5,2,2,55,3,3,3,2,2,3,2,2,3,1,2,130,6,2,1,2
2,4,2,2,36,3,3,3,2,2,3,2,2,3,3,1,100,4,5,1,2
1,5,1,1,45,1,2,3,1,2,1,1,2,3,0,2,109,9,3,2,1
2,4,2,2,60,3,3,3,2,2,3,2,2,3,1,1,100,3,2,0,2
2,4,2,2,71,3,3,3,2,2,3,2,2,3,2,1,110,3,2,4,2
4,3,5,4,77,4,4,1,4,5,1,3,1,3,0,1,200,3,1,-1,4
2,4,2,2,49,3,3,3,2,2,3,2,2,3,2,1,160,3,0,3,2
3,2,3,2,78,3,3,2,3,3,5,3,3,2,0,2,80,2,0,0,3
2,3,2,2,76,3,3,3,2,2,3,2,2,3,1,2,128,1,0,1,2
1,4,2,1,38,2,2,2,1,3,5,1,2,4,1,1,350,6,10,1,1
2,4,2,2,77,3,3,3,2,2,3,2,2,3,0,2,119,3,0,1,2
2,5,4,3,34,3,3,2,3,3,5,3,2,4,3,2,323,6,8,2,3
2,5,2,2,60,3,3,3,2,2,3,2,2,3,1,1,150,4,0,2,2
2,2,2,2,62,3,3,3,2,2,3,2,2,3,-1,1,330,6,4,0,2
2,2,2,2,59,3,3,3,2,2,3,2,2,3,2,2,330,4,0,2,2
2,4,2,2,65,3,3,3,2,2,3,2,2,3,0,2,60,4,3,-1,2
2,3,2,2,76,3,3,3,2,2,3,2,2,3,1,1,119,1,0,1,2
3,3,2,4,56,4,4,2,1,4,2,3,3,2,1,2,30,4,3,1,3
2,5,2,2,36,3,3,3,2,2,3,2,2,3,0,2,100,12,15,1,2
1,4,1,1,25,3,4,4,1,2,1,3,2,3,4,2,98,11,2,-3,2
2,5,2,2,56,3,3,3,2,2,3,2,2,3,0,2,90,12,10,2,2
2,5,2,2,93,3,3,3,2,2,3,2,2,3,0,2,80,1,4,0,2
3,5,2,3,58,3,3,2,3,2,2,3,2,3,1,2,102,8,1000,0,3
2,5,2,2,60,3,3,3,2,2,3,2,2,3,0,1,170,7,3,-3,2
2,4,2,2,40,3,3,3,2,2,3,2,2,3,0,1,70,12,30,1,2
1,3,2,2,66,3,4,2,3,3,4,2,3,3,1,2,60,4,3,0,1
2,3,2,2,23,3,3,3,2,2,3,2,2,3,3,2,100,12,0,1,2
2,2,2,2,72,3,3,3,2,2,3,2,2,3,1,2,60,1,0,1,2
2,5,2,2,57,3,3,3,2,2,3,2,2,3,3,2,130,3,0,1,2
2,5,2,2,51,3,3,3,2,2,3,2,2,3,2,1,75,4,1,2,2
2,1,2,2,34,3,3,3,2,2,3,2,2,3,0,2,100,12,0,0,2
2,5,2,2,76,3,3,3,2,2,3,2,2,3,1,2,55,1,0,1,2
2,5,2,2,73,3,3,3,2,2,3,2,2,3,0,2,100,1,0,0,2
2,5,2,2,80,3,3,3,2,2,3,2,2,3,0,2,119,3,1000,0,2
2,4,2,2,57,3,3,3,2,2,3,2,2,3,0,2,119,6,1,2,2
1,4,3,3,67,1,4,1,4,5,2,2,1,2,1,1,200,6,2,-1,1
1,5,2,1,39,3,4,4,1,2,2,1,3,2,3,1,110,7,3,-2,3
2,5,2,2,73,3,3,3,2,2,3,2,2,3,0,1,180,4,0,-1,2
2,3,2,2,67,3,3,3,2,2,3,2,2,3,4,1,50,4,1,0,2
2,5,2,2,52,3,3,3,2,2,3,2,2,3,1,2,119,3,2,0,2
2,5,2,2,68,3,3,3,2,2,3,2,2,3,-1,1,120,3,1,0,2
2,3,2,2,69,3,3,3,2,2,3,2,2,3,-2,2,160,1,0,1,2
2,5,2,2,73,3,3,3,2,2,3,2,2,3,-1,1,100,3,0,2,2
2,5,2,2,74,3,3,3,2,2,3,2,2,3,0,1,300,4,4,2,2
2,5,2,2,75,3,3,3,2,2,3,2,2,3,0,1,119,1,5,1,2
2,4,1,2,66,2,3,2,1,3,2,2,2,3,0,2,170,4,2,1,2
2,4,2,2,62,3,3,3,2,2,3,2,2,3,2,1,100,6,1,2,2
1,5,1,1,38,1,1,3,1,1,2,2,2,3,1,1,97,4,10,0,1
1,5,5,1,30,1,2,3,1,5,5,2,1,2,3,2,75,12,0,-1,1
2,5,2,2,43,3,3,3,2,2,3,2,2,3,2,1,101,9,3,-1,2
2,5,2,2,49,3,3,3,2,2,3,2,2,3,1,1,78,7,6,0,2
1,5,1,5,86,1,1,5,1,2,3,1,2,3,1,2,38,3,4,-1,1
2,3,2,2,61,3,3,3,2,2,3,2,2,3,3,2,40,4,2,2,2
2,5,2,2,30,3,3,3,2,2,3,2,2,3,0,1,60,11,4,0,2
2,4,2,2,29,3,3,3,2,2,3,2,2,3,1,1,90,6,3,0,2
2,3,2,2,30,3,3,3,2,2,3,2,2,3,1,1,45,10,6,2,2
2,2,2,2,68,3,3,3,2,2,3,2,2,3,1,1,200,3,1,-1,2
1,4,1,3,61,3,4,2,1,2,3,1,2,3,0,1,90,4,1,0,1
2,4,2,2,89,3,3,3,2,2,3,2,2,3,0,2,56,7,8,-1,2
2,3,2,2,81,3,3,3,2,2,3,2,2,3,1,2,40,4,3,1,2
4,2,3,2,59,4,4,2,2,3,2,3,3,3,0,1,580,3,1,-1,3
1,1,1,1,68,1,2,5,1,1,4,2,1,4,0,1,32,6,4,2,1
2,2,2,2,64,3,3,3,2,2,3,2,2,3,1,2,100,3,0,1,2
1,5,3,1,28,4,4,5,1,1,3,1,2,3,2,2,100,12,1,3,1
2,5,2,2,71,3,3,3,2,2,3,2,2,3,2,1,130,4,1,2,2
2,2,4,5,81,4,4,1,5,5,1,3,3,3,0,2,60,3,0,1,2
2,5,2,2,42,3,3,3,2,2,3,2,2,3,2,2,180,5,2,0,2
2,5,2,2,64,3,3,3,2,2,3,2,2,3,0,2,120,4,0,1,2
2,4,2,2,38,3,3,3,2,2,3,2,2,3,1,1,120,6,10,1,2
2,4,2,2,31,3,3,4,2,2,3,2,2,3,1,1,120,7,8,0,3
2,4,2,2,32,3,3,3,2,2,4,2,2,3,2,1,150,7,9,0,2
3,2,4,1,70,4,4,1,2,4,5,4,3,4,2,1,119,4,1,0,4
2,4,2,2,23,3,3,3,2,2,3,2,2,3,3,1,119,10,1000,2,2
1,3,2,1,69,4,4,3,1,2,3,1,4,2,3,2,80,3,0,1,1
3,3,3,3,58,4,4,2,3,3,5,3,3,3,0,1,23,3,1,0,3
2,4,2,2,68,3,3,3,2,2,3,2,2,3,2,2,36,6,36,0,2
2,5,2,2,37,3,3,3,2,2,3,2,2,3,1,2,90,12,1000,1,2
2,4,2,2,55,3,3,3,2,2,3,2,2,3,0,2,119,3,0,0,2
2,3,2,2,61,3,3,3,2,2,3,2,2,3,4,1,102,12,0,-1,2
2,4,2,2,75,3,3,3,2,2,3,2,2,3,0,1,119,4,0,0,2
2,5,2,2,69,3,3,3,2,2,3,2,2,3,0,1,119,4,1000,0,2
2,3,2,2,84,3,3,3,2,2,3,2,2,3,0,1,120,3,5,0,2
2,3,2,2,41,3,3,4,2,2,4,2,2,3,1,1,125,8,9,1,3
2,4,2,2,35,3,3,3,2,2,3,2,2,3,1,1,140,7,9,0,2
2,3,3,3,39,4,4,2,3,3,2,3,2,2,1,1,10,12,6,1,2
2,5,2,2,25,3,3,3,2,2,3,2,2,3,4,2,119,12,0,3,2
2,4,2,2,69,3,3,3,2,2,3,2,2,3,4,1,119,3,0,0,2
2,4,2,2,79,3,3,3,2,2,3,2,2,3,1,2,200,1,0,1,2
2,5,2,2,68,3,3,3,2,2,3,2,2,3,1,2,90,6,0,1,2
2,4,2,2,43,3,3,3,2,2,3,2,2,3,3,1,150,7,10,0,2
2,5,2,2,44,3,3,3,2,2,3,2,2,3,2,2,200,7,6,0,2
2,5,2,2,36,3,3,3,2,2,3,2,2,3,1,2,130,4,0,-1,2
2,5,2,2,55,3,3,3,2,2,3,2,2,3,0,2,73,11,5,3,2
2,4,2,2,74,3,3,3,2,2,3,2,2,3,0,2,300,4,0,0,2
2,5,2,2,62,3,3,3,2,2,3,2,2,3,1,2,65,4,2,0,2
2,3,1,2,74,3,3,2,2,3,2,2,3,3,1,1,97,6,2,1,2
3,3,2,2,59,3,4,2,1,1,2,2,2,3,4,2,120,4,2,-4,3
2,4,2,2,45,3,3,3,2,2,3,2,2,3,1,2,120,9,0,2,2
1,5,2,1,62,3,3,4,1,2,4,2,2,2,-1,1,130,9,6,0,1
2,3,2,2,48,3,3,3,2,2,3,2,2,3,4,2,119,4,1000,0,2
2,4,2,2,73,3,3,3,2,3,5,4,3,4,-1,2,53,4,2,0,3
2,4,2,3,57,3,3,3,2,2,5,1,2,3,0,1,53,6,4,0,2
2,5,2,2,83,3,3,3,2,2,3,2,2,3,0,2,119,1,0,9,2
2,1,2,2,81,3,3,3,2,2,3,2,2,3,0,2,120,3,0,9,2
2,5,2,2,66,3,3,3,2,2,3,2,2,3,0,2,180,1,0,-2,2
1,3,2,1,89,2,2,1,5,4,1,1,2,2,0,1,100,3,0,0,2
3,1,4,3,54,4,4,2,2,4,2,1,3,2,0,2,100,3,3,1,3
2,4,2,2,70,3,3,4,3,3,3,2,2,3,0,2,110,1,1,1,2
2,4,2,2,72,3,3,3,2,2,3,2,2,3,0,1,100,4,2,0,2
3,2,3,2,77,3,4,5,2,4,3,3,3,3,1,2,119,1,0,2,3
2,1,2,2,51,3,3,3,2,2,3,2,2,3,0,2,90,4,5,0,2
2,5,2,2,70,3,3,3,2,2,3,2,2,3,-1,1,110,4,5,0,2
2,4,2,2,62,3,3,3,2,2,3,2,2,3,3,2,105,1,3,0,2
4,2,4,4,79,2,4,2,4,4,2,1,2,4,0,2,40,2,0,0,4
2,3,2,2,69,3,3,3,2,2,3,2,2,3,-1,2,60,1,1,0,2
2,4,2,2,59,3,3,3,2,2,3,2,2,3,1,1,200,4,6,3,2
1,5,1,1,37,4,4,3,1,1,2,2,1,3,2,1,40,4,1,2,2
2,2,2,2,39,3,3,3,2,2,3,2,2,3,0,2,120,1,1,-1,2
2,5,2,2,67,3,3,3,2,2,3,2,2,3,0,1,140,4,2,0,2
3,3,3,5,42,2,2,1,5,4,1,2,2,2,1,1,300,7,1000,1,3
2,4,2,2,34,3,3,3,2,2,3,2,2,3,1,2,140,12,1000,0,2
2,5,2,2,42,3,3,3,2,2,3,2,2,3,3,2,151,3,2,0,2
3,5,2,1,49,3,3,4,1,2,3,3,1,2,-1,2,90,4,2,-1,3
1,5,1,3,74,2,1,5,2,1,2,3,1,3,3,2,119,3,0,1,1
2,5,2,3,74,2,1,4,2,3,1,1,1,3,2,2,119,1,0,-1,2
2,5,2,2,36,3,3,3,2,2,3,2,2,3,3,2,119,12,0,4,2
2,3,2,2,32,3,3,3,2,2,3,2,2,3,1,1,119,6,1000,1,2
2,4,2,2,28,3,3,3,2,2,3,2,2,3,2,1,120,13,0,2,2
2,5,2,2,71,3,3,3,2,2,3,2,2,3,1,2,120,4,1000,1,2
1,3,4,1,46,3,4,3,1,4,3,2,2,3,2,2,200,4,0,2,2
2,2,2,2,79,3,3,3,2,2,3,2,2,3,-2,1,100,3,0,1,2
2,5,2,2,65,3,3,3,2,2,3,2,2,3,1,1,120,3,1,1,2
2,3,2,2,28,3,3,3,2,2,3,2,2,3,3,2,160,4,0,-1,2
2,3,2,2,39,3,3,3,2,2,3,2,2,3,3,2,120,4,6,2,2
2,5,2,2,29,3,3,3,2,2,3,2,2,3,0,2,100,4,0,0,2
4,2,2,4,75,3,3,1,4,4,5,3,4,3,0,2,85,3,1,0,4
2,4,2,2,55,3,3,3,2,2,3,2,2,3,0,1,65,3,1,0,2
2,4,1,2,41,2,1,4,2,2,3,4,2,3,1,1,50,12,12,1,2
